gene_symbol,chromosome,start,end,BXD1,BXD2,BXD6,BXD8,BXD9,BXD11,BXD12,BXD13,BXD14,BXD16,BXD18,BXD19,BXD21,BXD23,BXD27,BXD28,BXD29,BXD31,BXD32,BXD33,BXD34,BXD36,BXD40,BXD42
Slfn8,11,82815660.0,82834312.0,7.2941261865,7.624686156999999,7.4448969,7.666748888499999,7.4544340985,7.091486041,7.7116108565,7.305683415499999,8.611522925,7.8834756335,7.507079858999999,7.695600259000001,8.669666985,7.1815623225,7.6049660105,7.5203647149999995,8.459372818,7.1482366625000004,8.666438421999999,7.75517656025,8.2125759915,8.021289423999999,7.2151450595,7.8807790825
Slpi,2,164179806.0,164182243.0,9.623864906,10.74783919,9.828259904,14.2739012,14.90739473,14.73559565,9.777179429,9.675249724,14.09859325,14.98078054,9.636131721,15.37015967,8.937810906,10.23793738,10.02820689,14.3806382,13.89027774,9.151543931,8.657404675,14.77943578,14.40553452,9.625408327,10.89469076,10.20087362
Smox,2,131317232.0,131351658.0,7.51546374775,8.281712381,8.55398961775,7.5602567999999994,7.422800107,7.88499425,7.682997272,8.365099657750001,8.07063198225,7.828052776,7.3709869655,8.019478835000001,7.26450289875,7.36585955325,7.44513678975,7.49322619275,7.63019374275,7.38591135625,8.3327932055,8.437629007,7.700782086249999,7.62026905675,7.2008003455,8.13109465625
Smpdl3b,4,132288881.0,132313167.0,8.170069495,8.453570242,8.390886932,7.86653867,8.5437436,9.112176882,8.660332135,8.707786814,8.49278548,8.548362239,8.818591815,7.76935218,8.040137592,9.064319783,8.378505083,8.206047952,8.534941017,8.389628584,9.90664397,9.3520390625,8.546965368,8.344142302,9.033013728,8.484301826
Sms,20,153881787.0,153930219.0,7.261396905000001,7.047752069,7.063182147333333,7.882541317,7.125601237000001,7.745559842666666,7.286916761666667,7.318023771333333,7.903450858333334,7.255291834333334,7.197245059,7.130816897666667,8.020635286000001,7.225835796333333,7.297211092666667,7.501596942,7.956999522333334,8.038487745333333,7.800176668333333,7.292775864833334,7.605667729666667,7.831774023,7.787701051,7.398650830666667
Smu1,4,40683575.0,40704956.0,8.682430575,8.884417595,8.0499957655,8.130958895,8.7791371195,9.20990038,8.6624480565,8.4171622995,8.239594333,9.040550856500001,8.4584084105,9.0800656235,7.868140232,8.6398689705,8.515684472,8.76871824,8.184314374,8.69647599,7.8386839765000005,8.55348398225,8.082424874,8.1103213655,8.979724621999999,8.074239198999999
Snai3,8,124978106.0,124984592.0,7.761168686,8.38934698,7.716825396,7.395100166,8.472670842,8.204285579,7.655342242,7.788911565,8.04211792,8.361397298,7.655593221,8.392153164,7.560664819,7.841979549,7.82494827,7.966961417,7.325873082,7.453211861,7.445473125,7.743631839000001,8.517668907,7.594687564,8.453570242,7.257360157
Snapc4,2,26218285.0,26236173.0,8.608169481,8.500832797,8.837303459,8.271837104,8.502468287,7.738522234,8.465985012,8.455249582,8.236249362,8.007502458,8.559390206,7.920906505,7.958772048,8.297863185,8.504456188,8.392781518,8.332834901,8.053756416,8.445182385,8.3994614775,7.857374435,8.256944958,7.993739975,7.350950951
Snapc5,9,64027104.0,64030491.0,7.408754141,7.710619151,7.765408889,6.919899185,7.551538928,8.193190201,7.411821854,7.564990002,6.97335433,7.676337036,7.252050193,7.47630662,6.791999378,7.446811981,7.412686121,7.441725543,6.852630075,7.52739856,6.713524074,7.2879206295,7.82705468,6.934234904,7.391428421,7.121574169
Snrpd1,18,10617865.0,10627968.0,11.69274728,11.30162691,11.61257442,11.73372064,11.58112143,10.87960158,11.69146314,11.70059701,11.63054231,11.02709842,11.67945854,10.43330684,11.60343075,11.3324034,11.73080652,11.3853546,11.70059701,11.7227361,11.7789226,11.326378009999999,11.57067728,11.68181123,11.52697065,10.21694897
Snrpd2,7,19735071.0,19738084.0,11.99584592,11.517601,12.08646595,12.37449361,12.1005748,11.74056665,12.00612993,12.14341955,12.36611461,11.66058826,12.08454534,11.00309596,12.30638108,11.83342636,12.27930496,11.91613666,12.1981272,12.17261988,12.39493872,11.719377245,12.40389319,12.34269958,12.11817244,11.01772963
Snrpf,10,93045774.0,93052451.0,11.49946445,11.09281185,11.92555234,12.09883715,11.59919092,11.37255114,11.70059701,11.71181958,11.91910853,11.34492217,11.85775978,10.55321899,12.22064631,11.67237828,12.0664297,11.62255837,11.98074005,11.67510298,12.33003524,11.460276235,11.98553818,11.93668713,11.69766298,10.71449561
Sntb2,8,109459650.0,109538092.0,8.017665673333333,7.621709016666666,8.078152547,8.488134138,7.761622912666667,8.555915248666667,7.430830856333333,7.817539964000001,7.699681930333334,8.045016129333334,8.015369275,7.896309696,8.544740622333334,7.422233004333333,7.953538097666667,7.494851475666667,8.320837469333334,7.779959792333334,8.280478645333334,8.239641008833333,8.766241718666668,7.852226427999999,7.553288676666667,9.597972231
Snx1,9,65935940.0,65974394.0,9.07526629,9.757041256,8.549678507,8.169461331,9.514892808,9.724201245,8.518678399,8.247365078,7.830488087,9.41000869,8.325207315,9.596280279,7.332576614,8.899531662,8.688857164,8.489141932,7.177560182,7.623973179,6.99529904,8.5786829875,8.40482284,7.813041034,9.153389041,8.318102474
Socs3,11,117827393.0,117831361.0,10.35785757,9.142392631,9.109995557,10.73996544,10.6386131,10.76216654,10.38237248,10.76133985,9.271889054,10.18420644,9.571705241,10.52202659,8.75632542,10.31866432,9.258633773,10.74230775,10.20507989,10.60508557,10.15794996,10.780604055000001,10.12572258,10.54426779,10.38237248,11.60192237
Sorl1,9,41772803.0,41932380.0,11.29472217,12.24103461,11.872949535,11.459137705,12.176112985,12.117969525,11.604594290000001,11.251506164999999,11.280435932500001,12.155703395,11.640007165,12.61720962,11.3760180225,11.893159755,11.549340645000001,11.575220315,10.7994802065,11.2645926005,11.136679937,11.6931629725,11.674056545,11.348243425,11.408465095,12.44310974
Sox13,1,135278880.0,135320954.0,7.892676014,7.767060527,8.889670712,7.253439183,7.294262402,8.586227354,7.438503116,8.45167578,7.506722715,7.543615359,7.668693469,7.47104989,7.819097873,8.761305503,8.613468825,8.593184811,8.600044527,7.433782268,8.606815264,8.6242635565,8.427183505,7.568532099,7.34600534,6.962095874
Spnb1,12,77681475.0,77811534.0,9.304431956,9.122268341,9.165271764,9.037830757,9.03219766,8.921651118,7.883225189,9.755587245,9.343465854,8.660695406,8.640045896,9.732158883,9.009251678,8.204834467,7.853086808,7.822335379,8.62775593,8.38547107,8.479618043,8.3689342415,9.256829123,8.576058125,7.724849762,8.491461583
Spp1,5,104864137.0,104870069.0,8.478041122,6.868311922,8.216279188,7.758849266,8.466974206,6.673371526,6.528748894,8.711417287,6.422213545,6.796489904,6.556720388,8.165858571,6.424965711,8.034215691,7.602356911,8.146548963,6.410365852,7.836379833,6.428636012,6.590493567499999,8.23782587,6.585725869,8.314026461,8.208463149
Spr,6,85083679.0,85087812.0,8.167278889,7.802815848,8.573980747,8.042688173,7.881506866,7.561247637,8.335596473,8.14466688,7.819989628,8.034493052,8.166113967,7.412489103,7.731062959,7.978504273,8.360789459,8.092945026,8.099990607,8.349034182,8.334631577,8.14677448,7.734646182,7.808479019,8.139312817,7.045193825
Sqrdl,2,122590973.0,122635305.0,9.61482242,10.68593394,9.766974445,8.858768836,10.46605965,10.73766772,9.171755309,9.663018777,9.253395036,10.14747471,8.987243632,10.57852767,8.53851345,9.583955652,9.39966955,9.42898919,8.356757313,9.584818952,8.754533917,9.790459825,9.818620879,9.29905237,10.03624889,9.825726599
Sqstm1,11,50012868.0,50024329.0,10.553977,10.15424583,10.13698302,10.32810803,10.63030054,10.64331836,11.02797957,10.58410415,10.3906526,10.97673454,10.66371293,10.94892644,10.16215757,10.63030054,10.49670589,10.90637703,10.48608843,10.53885052,10.21865918,10.96977098,9.685650432,10.75032019,10.41892191,10.94619574
Srm,4,147965612.0,147969102.0,9.4925322385,8.345630429,8.5885434265,9.452233136,8.386032691499999,7.73810634,8.726684323,8.757173634499999,9.405547066499999,8.528714337,9.039718968999999,8.082314114,8.8188909705,8.3861336975,8.8293842615,9.032582003,8.7877680175,8.750255435,8.767183116,8.446836979,8.6319522465,8.8810157095,8.5701244445,7.6850451105
Srp14,2,118301586.0,118305447.0,10.69519979,11.1129507,10.64021739,10.47763382,11.15268046,11.48316379,10.53885052,10.60654958,10.53099829,11.01315878,10.30128966,10.89799563,10.40457141,10.77777744,10.73292399,10.50961375,9.959776115,10.38110945,10.30403228,10.58462596,11.27560666,10.48326086,11.16936707,10.469529
Srp72,5,77403708.0,77428962.0,8.430093865,8.845603389,8.119377185,8.172493826,8.546624357,8.743914539,7.990082042,7.935936929,8.07478243,8.29468537,7.904853897,8.501787156,8.168691575,8.199710153,8.112862679,7.931932405,7.527935839,7.787186301,7.687225874,7.9723271455,8.694603831,7.930917017,8.364120252,7.819097873
Srp9,1,184054868.0,184062538.0,9.506083859,9.451208949,9.305541895000001,8.2415703845,8.580193118,8.5626999035,9.179587464499999,8.6416276175,8.8812148625,9.0964096005,9.100240267,8.9628039975,9.269567000999999,9.158854,8.4981765075,8.735010679,8.1280357865,9.081658346000001,8.2509034725,8.97509255825,8.2439790785,9.045665976999999,9.2555553555,8.772071305999999
Srpr,9,35007760.0,35055558.0,10.116452249,9.707282671000002,9.393645733500001,9.1335445895,9.658558164999999,9.52178552,9.319024781,9.954271616,9.610830697499999,9.506472894,9.184759647,9.579399974000001,9.053716398999999,9.3087329695,9.878673970000001,9.8774212525,8.500382977,9.366906642,8.7307808435,9.8418684775,9.775225586,9.098660687999999,9.3146503075,9.1316856065
Ssbp4,8,73121389.0,73132172.0,11.36016477,11.58965954,11.44492555,11.07170995,11.00235381,10.60215713,11.48561971,11.10483057,11.58112143,11.04931455,10.76303044,10.73839191,11.50794229,11.37144409,11.04082392,11.71448706,11.79742004,11.17426285,10.84709746,11.0011215,11.16936707,11.42906213,11.07170995,9.578564359
Ssr2,3,88383593.0,88392335.0,11.93846048,11.52202983,11.92403698,12.34269958,11.76517617,11.33654786,11.71713597,11.87133004,12.30004888,11.4675109,11.90722445,10.9402056,12.11648617,11.68999955,11.87724391,11.73930897,12.02170815,11.73218349,12.1598854,11.463181805,12.07294876,11.99729726,11.8606448,10.74614846
Ssr3,3,65183577.0,65196545.0,8.374789006,8.783128038,7.675319984,7.407656461,8.312495938,8.868348993,7.80995915,7.758412288,7.560664819,8.418158758,7.789861451,8.329641589,6.98590314,7.90608525,7.922677568,7.905336681,6.982175436,7.314040835,6.914805758,7.878878052,7.783177226,7.614766886,8.177999467,7.667408432
St13,15,81195475.0,81230119.0,8.187125134,8.864018919,8.108277376,8.00397227,8.827515968,8.791757367,8.037313882,8.006658846,8.396592152,8.715923571,7.853086808,8.32425805,7.841522126,8.251313368,8.172762673,8.033268185,7.469049019,7.825679003,7.395412176,7.866658502,8.267800408,7.863287173,8.754533917,7.792666692
Stab2,10,86303943.0,86470770.0,7.455779354,10.14499206,10.77014877,7.173460158,7.442031417,10.23360942,7.5319259,7.525915454,10.16215757,10.72979265,7.386279279,7.539695532,9.974148388,10.21454836,10.65934879,10.80637772,7.425994354,7.29260026,10.40179763,7.801842134,7.338654274,7.468542675,7.220377371,7.235647515
Stag2,20,39502494.0,39630362.0,8.0947026885,9.056896653999999,7.8456174794999995,7.657750843500001,8.617482738,8.9368864825,7.8508575735,7.774235666999999,7.5059768965,8.440844528,7.8999140225,8.790920825499999,7.1019094625,8.2218446005,8.144706386,7.820848847,7.254870643,7.44076867,7.225851578,8.03848544925,8.1298353895,7.6174178144999996,8.242915677,8.2297033205
Stag3,5,138721468.0,138753621.0,8.650208577,8.773663003,7.682006719,6.9846317,7.524431718,7.04994623,7.356663141,7.447327318,7.97797126,7.171058205,8.419830651,7.193240844,6.741800038,8.188880093,8.367332864,8.189527704,8.092945026,8.367995177,6.870347914,6.9403677415,7.762111972,8.398941997,7.082290254,7.264665935
Stard4,18,33359009.0,33373516.0,9.465058427,9.7693782985,9.72349109,9.843479725,9.680610462,9.5167029785,9.674023782999999,9.374006691,9.772719974000001,9.195863684999999,9.4430193435,8.993667923,9.843332951499999,9.307659328,8.8753374995,9.7381003935,8.96926768,9.4829112915,10.391553225,9.538958021,10.148901687999999,9.8393791815,9.748839123,8.8768788895
Stard7,2,127095954.0,127124668.0,8.1187028245,7.882191864499999,7.791181744499999,7.1132482029999995,7.2083843955,8.0809673985,7.1057970395000005,8.281113086,8.103482421999999,7.368390174,7.114436417,7.5802031675,6.949658551000001,7.2641283685,7.2084183070000005,7.2050425305,6.9104061045,8.31892219,8.018208363500001,8.247670954250001,7.7738913279999995,7.085772573,7.309305032499999,7.122025585499999
Stat2,10,127707632.0,127729905.0,8.250779333,7.84512568,7.807156234,7.049398922,7.794437508,7.339725405,7.943756314,7.999957275,7.645110957,7.806598508,8.076746402,7.909681955,6.785516391,7.830037431,7.989307801,8.124449154,7.672922747,7.733955221,7.745796108,8.0274496005,6.679115097,7.830980582,7.360767493,7.918102121
Stat3,11,100746412.0,100800854.0,9.5721297495,9.4877214975,10.210535615,11.947498015,10.54075456,11.98108357,9.640584297,9.8864300145,11.22623411,10.563513615,10.007820153,10.78841046,11.809823285,10.640248065,9.387248086,11.008117185,11.621367979999999,11.53211888,12.118821675,10.040860394500001,11.633488995,11.89290966,11.84097963,12.27476727
Stat5a,11,100720665.0,100746483.0,8.830134994,8.437575732,8.958084807,8.000737767,8.635140097,8.291679513,8.842584246,8.934078597,8.117673726,8.538184095,8.91215772,8.572488011,8.000737767,8.515499591,8.724039749,8.688038112,8.556693196,8.67086098,8.684296691,8.976641724,7.487134001,8.916807434,8.431807728,8.587182775
Stfa1,16,36277234.0,36285457.0,11.4767173535,12.1105433,11.4880129595,10.669055725500002,12.0116148,10.226865279,11.943492988,9.751696881,10.9993882865,10.889636832,10.850878359500001,12.04892714,10.0867389795,9.8134772075,9.735912663,9.480573598,9.6469685235,10.5321218155,10.5687296305,11.123889155499999,11.0479537965,10.5170278465,10.598580807,11.706917775
Stfa2,16,36404032.0,36408449.0,9.384238971,9.501265965,8.602552886,9.009583197,9.947005764,8.003194191,9.11331644,7.527753197,8.295350311,8.529483901,8.725143828,9.876145585,7.537362975,7.518623843,7.359976822,7.42456333,7.454134364,8.0954703,7.833850715,8.498534462,9.164867439,8.010817152,8.451348341,9.205050506
Stfa3,16,36450623.0,36455478.0,9.2192563275,9.162428862,8.698693024499999,8.751766129,9.199882005,7.709058220999999,8.9984408135,8.0110274935,8.782287851,8.1174104065,8.856867035,8.706809598,8.311894727,7.6372915825,7.3624004835,7.8438579965,8.0203784825,7.992028757,8.4648847105,8.61476886625,9.223064814,7.885632712,7.870293203,9.13865991
Stim1,7,109416338.0,109585374.0,7.843359183333333,8.149013511,7.984933774999999,8.968157920666668,7.957179528,8.808907845666667,7.724171871333333,7.581250448333333,8.396349024000001,8.067767708666667,7.816117697666667,8.443565976333334,8.773796386999999,8.066102610333333,7.989707079333333,7.891358404666666,8.881492107,8.412422246333334,8.557701728666666,7.985198813166666,8.535230756999999,9.123878507333334,8.726251060000001,9.078249300333333
Stk17b,1,53812350.0,53842068.0,11.42225177,11.55546438,11.18634978,11.77613128,11.3853546,12.04865515,11.3589824,11.67945854,11.22323175,11.70059701,11.07567185,11.99584592,11.27984545,11.42419781,11.62897442,11.2596199,11.25716402,12.1005748,11.39725085,11.799895235000001,11.45677408,11.4675109,11.09468531,12.65657188
Stmn1,4,134024235.0,134029758.0,9.444634312,10.42666614,8.772154399,8.47133173,10.44358775,10.56146382,8.98847755,8.888361502,8.676356591,9.974579076,9.017245162,9.73020278,7.956667606,9.433200856,9.489523769,9.650116632,7.870090496,8.385812409,7.936414407,8.8664310285,8.776684734,8.518678399,10.36782455,7.918620301
Strn3,12,52710632.0,52792874.0,7.311739193499999,7.7267166725,7.156118578999999,6.614628015,7.7594604605,8.0760806295,7.095694883,7.161046248,6.6191006105,7.6686764315,6.7863706255,8.2116407355,6.842963047,7.4469699195,7.231572728,7.2942692000000005,6.6287287795,6.875935701,6.5013609445,7.363743704,6.5925620265,6.844644353,7.5595512285,7.276528584999999
Stx11,10,12659941.0,12684039.0,10.1881991275,9.875173917,9.64331997,10.198527645,9.5448360915,10.532192516,10.2919748205,10.383017938,9.9615696025,10.487123593500002,9.898218957000001,10.770978188499999,9.8732603855,10.2860022195,10.253599545,10.1705978235,10.3033377835,10.5179133705,10.012619855,10.099220458249999,9.570065115,9.824405108,9.8852646885,11.1077476845
Stx18,5,38429981.0,38529004.0,8.625301088,8.048894264,8.105326953,8.445182385,8.022239437,8.032184165,8.829374682,8.709565574,8.766870617,8.700843621,8.535316702,8.571079346,8.298461441,8.663780371,8.553927981,8.716959442,8.786746889,8.989745532,8.211702325,8.7079514295,7.071622201,8.313371852,8.229327945,8.483351541
Sugt1,14,79987584.0,80028783.0,7.353517397,8.002644365,7.105543666,6.925425565,8.076746402,8.038727357,7.198378422,7.050702164,6.820963551,7.726430976,7.293253723,8.013293277,6.777112739,7.466638472,7.435572099,7.180140309,6.770934596,7.003087762,6.97754304,7.0906249594999995,7.177763027,7.080418693,7.724210648,7.224869883
Sumo3,10,77068842.0,77081076.0,10.6437390675,9.939692535999999,9.894937398,10.1147652055,9.903614192500001,9.9568005665,10.640454485,10.5279000315,10.4638981615,10.40137685,10.508128215500001,9.898115417,9.888684127,10.3416612015,10.19129682,10.989825435,10.6625379615,11.14623175,9.951976833,10.356033293500001,9.634666392,10.129145578,10.2245662025,9.4152036925
Supt5h,7,29099917.0,29123738.0,9.980144653,9.438237418,9.343828217,9.10068203,9.52904081,9.038675903,9.767516514,9.695764365,9.49367885,9.772505687,9.762741832,9.647646836,8.795789353,9.549792601,9.337700566,9.750418216,9.557435483,9.498380749,9.199556577,9.8965995955,8.522148725,9.692017742,9.42424316,9.130042409
Syn1,20,20437637.0,20498130.0,7.592273973999999,7.4282623475000005,7.767224082,7.181676853000001,7.6546518695,7.177460962,7.457243262,7.6179980265000005,6.961270435,7.684927529,7.308155514,8.1563129785,7.2754722570000006,7.408513783,7.4473686064999995,7.1187087075,7.180304775,7.0783869635,7.315255543,7.46546826175,7.377302833,7.483687692,6.968643239,8.3635488705
Syne1,10,4795849.0,5326338.0,7.554493916,7.5987174275000005,7.585622455999999,8.680229245,7.516941869,8.510280696,7.680422497,7.615396886999999,8.199376403,7.681133322,7.6945430345,8.130731514,8.49513973,7.844297529,7.8692063395,7.849874586,8.408647173,8.5320739265,8.6313677185,7.755987824,8.1402259325,9.674114121999999,9.077514895,9.510982088
Sytl1,4,132809005.0,132819028.0,10.87023369,9.782306322,10.18190751,10.80896038,10.87429494,9.893543135,11.14788573,11.2422519,11.08214783,9.900886861,11.26920106,10.09059417,11.48057843,11.12887164,10.04119079,11.09643478,10.0893854,9.833373296,11.35252397,11.19038439,11.02445431,11.35252397,10.67901194,9.96200321
Tacc3,5,34000777.0,34021644.0,8.93655795,9.160641308,8.609561074,8.398113347,9.497484098,8.789562951,8.605002414,8.483351541,8.360445305,8.693461917,8.563121578,8.663780371,7.790636242,8.730917151,8.593546553,8.442594981,7.860938741,7.914007165,8.01383792,8.432218816999999,8.606815264,8.375725605,8.599339589,7.837778014
Tacstd2,6,67484747.0,67485700.0,10.94619574,10.80560979,10.75587525,10.94983555,10.80486317,11.60477639,11.01884948,10.99125434,10.61237617,11.16146631,10.79086336,11.34165251,10.35602367,10.58564568,10.49952231,10.96145671,10.96740956,10.882111,10.56608674,11.060850285,10.8377934,10.97269921,10.63030054,12.3614111
Tagln2,1,174430178.0,174437511.0,12.53178356,12.23773395,12.56107943,12.45737454,12.65657188,11.85638869,12.46241413,12.6616702,12.80054374,12.18885773,12.62851824,11.80027118,12.44833872,12.40827837,12.46241413,12.64277783,12.73990989,12.58726569,12.53920907,12.24835283,12.14846467,12.64277783,12.64017315,11.26482333
Tas2r106,6,131627978.0,131628904.0,6.40561511,6.451140843,6.596906321,6.639515003,6.515038705,6.528762339,6.528219868,6.651873271,7.323484719,6.757174928,6.508505309,6.390782596,7.981747972,6.409659992,6.389857757,6.414487518,6.425007793,6.347561349,6.366416593,6.6294606925,6.518078795,6.707197417,6.563952944,6.474399033
Tas2r108,6,40443591.0,40444484.0,6.423801207,6.716397834,6.649534681,6.301306894,6.312939439,6.417228236,6.486063972,6.657631848,6.553139011,6.634057987,6.380196761,6.554855002,8.021422297,6.566094357,6.303760352,6.335180747,6.430131949,6.437248886,6.395737776,6.5176535545,6.410765057,6.589942052,6.422279333,6.594209322
Tax1bp1,6,52663723.0,52716774.0,12.500852,12.41886356,11.55138471,11.58112143,11.75251875,12.23045127,11.22921703,11.65290974,11.81907265,11.68181123,11.27560666,11.85036423,11.41079807,11.51405049,11.3668428,11.50190681,11.23681739,11.40056874,10.86006522,11.412916515,12.11817244,10.85691221,10.90201763,11.62007045
Tbc1d8,1,39428345.0,39535580.0,7.743328134,8.4787463825,7.869925336,7.400794702000001,8.518102971,8.600830911000001,7.810945918,7.8639701115000005,7.441798855,8.308470100500001,7.7978921315,8.617085532,7.3299692525,8.117486575000001,7.932545040000001,7.771283062,7.148886770500001,7.382381324500001,7.1200842115,7.796171328249999,7.6118028395,7.6405959039999995,8.188896529,7.891044602
Tbl1x,20,74756352.0,74908322.0,7.234821328000001,7.1405501075,7.1981618885,7.9907271245,7.231271792,7.8705949655000005,7.1503748895,7.200405936,7.963672513,7.222164627,7.177121048,7.264954364499999,7.8714736575,7.3092972345,7.1217724125,7.263170791,7.6946749169999995,8.082086308000001,7.5486908275,7.20187600975,7.7903797365,7.9682506405,7.9958053025,7.8195481655
Tcea3,4,135803644.0,135830813.0,7.17492774,8.233216146,8.825491536,6.961339669,8.490764292,8.466663849,7.51221975,7.412857299,7.130370546,8.745360072,7.515584165,8.416883821,7.572959611,7.43994847,8.539162344,7.125633686,8.706697412,8.571755798,7.179942453,7.257720495,7.03969048,7.089920079,7.073780757,8.606980926
Tceb3,4,135559283.0,135577678.0,10.0120463,9.164867439,9.402598822,9.770021017,9.286901734,9.124027963,10.07341961,9.971313607,9.683130007,9.184722509,9.935945377,9.573268419,9.987252058,9.888545239,9.514892808,9.704783645,8.79138615,9.072723659,9.958040891,10.1545179,9.55114265,9.705288075,9.765980096,9.745813657
Tcf19,17,35649679.0,35653769.0,9.660447486,9.562407106,9.899848578,9.801379812,9.790792502,9.612332781,9.906148116,9.753046403,9.774521662,9.464151915,9.940683565,9.061760324,10.35409641,9.797972574,10.06174024,9.951831913,9.417009486,9.651541287,9.732158883,9.3956248465,9.919710408,9.843450544,10.23045239,8.766870617
Tcof1,18,60974196.0,61008562.0,7.5169067905,7.762321327,7.5134857975,7.790740765500001,8.0358596455,8.26792298,7.416606334,7.3086959665,7.7901106855,7.5371014445,7.564417177499999,7.353620652,7.624627142,7.6193195275,7.565259558499999,7.640309825999999,7.540597783999999,8.070957635,7.6908144830000005,7.49468466975,7.719198931,8.083056664499999,8.807934402999999,7.4583395675
Tcp1,17,13108567.0,13117933.0,9.973451903499999,9.63862523,9.2188822465,9.4249037755,9.273694151499999,9.7701027515,9.652841064,9.566178689000001,9.4545086435,9.7048708025,9.4414748685,9.298323105,8.771707169,9.6432314325,9.6193059715,9.613576972499999,9.17256316,9.625662284,9.00130796,9.34743345,8.979814619999999,9.1939340895,9.555371602000001,8.5536305395
Tcra,14,54426200.0,54426788.0,7.111912855,6.838018379,7.40031336,6.831809352,6.644172621,7.563567886,6.847712675,6.844070166,7.381061094,7.404799381,7.053057371,6.573547105,6.807554962,7.074506843,7.258952765,7.29645648,7.318353536,7.900691796,6.84656666,7.5547400735,6.636031449,7.187233857,8.62775593,6.789276264
Tcrb-V8.2,6,41068863.0,41072256.0,7.480379982,6.984041615500001,7.8118971505,7.1176812855,7.1124773675,7.468638626,7.258535006500001,7.261896891499999,7.433869229,7.618928683,7.351939872000001,6.9809086155,6.832881670500001,7.452124879,7.928592541,7.462290596500001,7.455530061999999,7.9774415515,7.3063575995,7.7366447225,6.807410304499999,7.28543334,8.2695107965,7.162502812
Tesc,5,118477752.0,118511887.0,7.560664819,9.768532898,8.870189631,9.668894105,8.190670108,8.31749895,9.65204322,7.770228494,7.988385453,9.497484098,9.773474274,8.051259188,9.287726281,8.027353198,7.96943306,7.905847291,7.919369157,7.822581899,9.460162409,9.076195982,9.947433312,9.314892333,7.73556087,8.110884843
Tesk1,4,43454811.0,43460936.0,6.897484252,8.200653451,8.334987245,7.821166583,8.420516414,8.604269063,8.372696775,6.734844392,7.911526511,8.636896942,8.27863141,8.352495128,6.420611865,8.456666553,8.375082037,8.332503617,7.890099215,8.032714544,7.835367284,8.4111301775,7.86476055,6.674736452,8.84925226,7.999678313
Tgfb1,7,26472574.0,26490095.0,9.974148388,9.642944066,10.05776829,9.636131721,9.910841117,8.741985383,9.686598438,9.859984352,9.712530322,9.395515707,9.712530322,9.370639507,10.22568676,9.524162953,9.826808248,9.763354685,10.02712635,9.398810146,9.947433312,10.026737094000001,9.630172049,9.73435951,9.186548222,8.819009343
Tgfbi,13,56710964.0,56740700.0,12.42804894,11.59098733,11.562070259999999,11.684457885,11.45321916,11.889131165,12.036034895,11.81815431,11.0560144,11.971681140000001,11.6913087,12.131071195,11.155478254999998,11.807184015,11.925001285,11.884466045,11.94719336,11.693430124999999,11.540480259999999,12.42342024,11.26539971,11.711489605,11.854838545,12.34840344
Tgm1,14,56318857.0,56331925.0,8.509809819,7.750480089,8.425193082,8.731344735,8.163010854,7.642825574,7.552936033,7.751682953,7.322648041,7.771785962,7.830737134,7.869391767,8.004286167,7.729486691,7.526464737,8.651174508,7.69667487,7.151628724,8.374789006,8.194834477,8.727493841,7.960928403,7.669542258,8.669100606
Tgoln1,6,72558414.0,72566994.0,8.928091742,8.90109568,8.509809819,8.803843084,9.065671216,8.992491789,10.05105104,9.218027621,9.013468711,9.561909976,9.088133574,8.92887084,8.294384796,9.352806931,8.885705755,9.773985657,9.473582831,9.512540817,9.103584546,9.460657546,8.866763268,8.720291618,9.153850908,9.517848362
Thap4,1,95601968.0,95651415.0,9.457895751,9.90504745,7.731740873,9.082250555,9.698180086,10.03249464,9.095250758,7.590594645,8.702350917,9.641948124,7.6474263,9.909794311,9.052166923,7.977176907,8.916299285,7.78504656,8.558731038,9.040390132,7.0715612,9.203525996,8.003194191,9.264055059,9.703359573,7.996286582
Thbd,2,148230202.0,148233924.0,8.003715162,8.796910295,8.200311637,7.937720817,8.946760901,9.404851104,8.291369462,8.006414963,7.648007494,8.598370646,7.901269212,8.452611444,7.025663432,8.151895197,8.177999467,7.656221545,7.47630662,7.749449512,7.454904327,8.214258238500001,8.094316563,7.758189356,8.794690344,8.241130027
Thbs1,2,117937612.0,117952869.0,6.980124028333333,6.972123656666667,6.783635637333333,6.869406025333333,6.949984163,7.309214526333334,8.243304055666668,8.314445506,6.900313189666666,7.850196636,7.129751093666666,7.762040918,6.680421740666667,7.464780820333334,7.429855709333332,7.536386286333333,7.390322099666666,8.034854711666666,6.916090033666666,7.395209831,6.8754315649999995,7.404890584,7.335057843666667,7.836211753666667
Thoc4,11,120453435.0,120459679.0,11.743265300000001,11.390819700000002,11.742419355,11.665048695,11.65393465,11.138953625,11.791524555,11.739744265,11.51650113,11.21357933,11.629720775,10.65636883,11.524738150000001,11.59108143,11.691563904999999,11.79217907,11.607511859999999,11.626726275,11.92850584,11.317069035,11.374063015,11.47182173,11.440552015,10.574064925
Thumpd1,7,126858610.0,126864279.0,6.869331667,8.688453097,8.808420074,8.704211657,6.871241139,8.527867764,9.016504505,6.793927249,6.921326714,8.638219386,7.447162925,8.731344735,8.412830252,8.890512345,9.011827071,9.098170553,7.044740538,9.006985301,7.313053221,8.880574039999999,7.23509247,8.694985242,8.835775358,7.190419587
