gene_symbol,chromosome,start,end,BXD1,BXD2,BXD6,BXD8,BXD9,BXD11,BXD12,BXD13,BXD14,BXD15,BXD16,BXD18,BXD19,BXD21,BXD23,BXD27,BXD28,BXD29,BXD31,BXD32,BXD33,BXD34,BXD40
Srpr,9,35007760.0,35055558.0,10.318774099999999,9.324490927,8.9617529825,9.213704211,9.978619402,10.206575598499999,9.74778714,10.389743845,9.5097539705,10.42312167,9.722899822999999,9.257040052499999,9.6167038015,9.3671051445,10.08198929,9.8902306735,10.1110337115,9.0868141535,9.814143479999998,9.8690380765,9.826686456833333,9.8883252635,9.3025532355
Ssr3,3,65183577.0,65196545.0,8.552851444,7.256431223,7.112074542,7.428503642,7.763389831,9.022324496,7.454904327,8.103901761,7.129583115,7.982554101,7.332576614,7.425834716,7.677649255,6.888834986,8.743914539,7.374624646,7.4947955445000005,7.454449955,8.157661251,9.02790521,7.804447540666668,8.034765251,7.653440225
St13,15,81195475.0,81230119.0,9.911383286,8.559767607,8.666300073,8.739287218,9.571305932,10.86421845,9.089388124,9.576322132,7.875594373,9.468028537,8.318102474,8.599339589,9.125733952,7.447837832,10.86501777,8.855479103,8.8892524875,8.531188843,9.184722509,9.840296574,8.978402058666667,10.15133606,8.944337023
Stab2,10,86303943.0,86470770.0,6.962346791,8.7755842,9.081473206,6.917097961,7.246038844,8.349675844,7.210528711,7.319440944,8.543391688,7.225397905,9.242938827,7.010787513,7.138747741,7.263255768,8.478979596,8.616531277,9.0175646455,7.071052952,7.105614299,8.211043905,7.609597661,7.286161727,6.925651411
Stag2,20,39502494.0,39630362.0,8.366934257499999,7.54805758,7.349466601,7.4997723875,7.9663912175,9.0837025355,7.6372439,8.2294004325,7.191093294,8.0097747555,7.3773715815,7.7015532745,7.6713200675,6.7830354845,8.700803597,7.557486477,7.71954555075,7.5383976404999995,8.0386968595,8.503745013500001,7.817912113666666,8.164186513,7.5442574315
Stard10,7,108469833.0,108494826.0,8.7007310315,8.9193145965,9.169210788500001,8.9243982275,8.090588135499999,9.151318052,7.9921877155,7.9900109084999995,8.001989265999999,8.316142492,8.398927421,8.107896627999999,9.237950116,8.1170606345,9.0532241875,8.614119153,8.002305911250001,8.80040966,8.039708257000001,8.398560147000001,8.696232777666665,7.909065042,9.1698442295
Stard4,18,33359009.0,33373516.0,11.124085795,11.957011040000001,11.79196965,10.863482269999999,11.62160407,11.656812514999999,11.405083625,11.088689585000001,10.850406155,11.61490625,11.035104515,11.26233986,10.541230684999999,11.659459195,11.26878813,11.320059085,10.9085964675,10.346293840000001,10.79506245,11.2062966,11.436329891666666,11.477161424999998,10.630383160000001
Stard7,2,127095954.0,127124668.0,8.323941492,8.2142085085,7.8720241505,7.2208608775,7.348651259,7.8116107745,7.1152556350000005,8.1637969715,8.297395302,7.2777839715,7.581664266000001,7.273039971999999,7.304782788999999,8.1710301885,7.449580041000001,7.1772162185,7.286767793,7.1134866145,7.9695712895,7.8982964120000005,7.873833796833333,7.5181871455,7.2553237275
Stat5a,11,100720665.0,100746483.0,9.021002393,9.073524326,8.672379655,8.768788388,8.488427268,7.831940322,8.706697412,8.718468268,9.516928195,8.526836195,7.63561924,9.211740207,8.384809028,9.782306322,8.457537425,8.934078597,9.053164014,9.160641308,9.312222364,8.874846007,9.101083652666667,8.3186895,9.747815075
Stim2,5,54389762.0,54512296.0,7.92052856,7.966525262499999,8.349637547,8.6396665735,7.991767533500001,8.160862787,8.0307310115,7.9630430695,8.151239874,8.040029877,9.6520139895,7.9387009125,7.9702354,8.167557202,8.359587862,8.213268357,7.975282125250001,8.398432537,7.770154479,7.8195646945,7.967448558666667,8.0446379225,7.810365368499999
Stip1,19,7095197.0,7114433.0,11.45328948,11.40611027,10.85262287,11.29446099,11.24621408,10.57549219,11.15268046,11.58965954,11.97766559,10.59112519,10.56748526,11.45328948,11.01225034,11.5056233,10.96558541,11.2422519,11.89328979,11.77466722,11.79877526,11.71181958,11.502586656666667,11.10867356,12.41040611
Stk17b,1,53812350.0,53842068.0,8.833891393,9.012716656,9.068928835,9.36890473,9.84827486,8.812813704,10.2068355,9.973499614,9.214780393,9.624884205,9.575496603,9.149336443,9.294894284,9.116668793,8.620026264,9.329977693,9.475604534,9.277087378,9.645069551,8.954717138,9.215096226333335,8.774838333,8.987664529
Stk25,1,95518479.0,95532299.0,8.157743757,8.380765251500002,7.354579511500001,7.340959975500001,8.10516166,7.750061005999999,8.060915273,7.714837838499999,8.456871012499999,7.4974357515,7.453636001,8.075891223,7.917012803,8.2886779615,7.525745659,7.9290213615,7.881694759,8.015410979,8.107533377500001,7.3640275025,8.019970615333333,7.1296547015,8.489220176
Stmn1,4,134024235.0,134029758.0,11.90848067,8.99019115,8.838289028,9.334120439,10.59469785,13.03413622,9.826319887,10.93659806,8.938579192,10.84457395,9.901407915,9.804828102,10.1311112,8.250779333,13.0003441,9.36340553,9.693911046,9.129583898,11.17939765,12.78584015,11.231472508666668,11.83778789,10.18190751
Strn3,12,52710632.0,52792874.0,8.136242708,7.3497705235,7.34383268,6.6986640585,7.961693449,9.295956965,7.5041098285,7.903597513499999,6.4837147134999995,8.106113788,6.667383971,7.356142696999999,7.857378671,6.5336417615,8.811002393999999,7.346265443,7.447104553500001,6.638440805,7.3911108775,7.835099035000001,7.448724231833333,7.729024541499999,7.212391568
Stx18,5,38429981.0,38529004.0,8.044989574,8.080778149,7.541748816,7.671224624,7.777291642,7.233131211,7.656613046,7.82443221,8.239306357,7.693499279,6.529026948,8.046054974,7.638220276,8.179161143,7.437857229,7.631606924,8.068473555,7.976929106,7.587230619,7.503267022,7.569896556333333,7.054810892,7.954814378
Suclg1,6,73198376.0,73226901.0,8.7262821645,7.817379710000001,7.564503874,7.9160737675,7.6028566195,8.225702799,7.7868895235,8.049280268,8.3439317885,7.3236131405,6.5098697955,8.3122964555,7.6758608855,8.1167951635,7.9145931265,8.0299618085,7.9270994869999996,8.0932759355,8.151709289500001,8.315770382,7.875096902333333,7.465068155999999,8.214592308
Sugt1,14,79987584.0,80028783.0,7.777535269,7.093861674,7.010382532,7.024757453,7.542129987,9.07194375,7.148064679,7.409283308,6.747977159,7.595628243,7.090969534,7.053338343,7.34600534,6.693082959,8.685384445,7.115058971,7.1433421565,6.911132181,7.317321968,7.875862052,7.5065787423333346,8.108905257,7.082885877
Sult1a1,7,133816379.0,133819946.0,7.2528537459999995,8.107987696,7.5575187580000005,8.451169558,7.4646886095,8.227338658499999,7.576623058999999,7.7747737715000005,8.0428814765,7.690301247,7.50941426,8.078068231,7.472329606500001,9.047461239,7.976626747999999,7.672708181999999,7.506652473,7.4597921465,7.765604851500001,7.708353144,8.083531613166667,8.134590566,7.8991703505
Sumo3,10,77068842.0,77081076.0,10.980386150000001,10.400169115,9.5536937475,9.8987399325,10.046495278,9.578559030000001,10.090244838,10.528939949,11.489964535,9.923093405,8.8010773695,10.999740795000001,10.0774355155,11.155777565000001,9.576406499,10.0129608365,10.5922097765,10.6476452785,10.637975920999999,10.670623553,10.569616508,9.84976904,10.854438718499999
Supt16h,14,52780094.0,52816876.0,9.070174863,8.648057246,8.472402184,9.043707066,8.264183116,8.227078692,8.676728738,8.815081245,9.092859317,8.572072232,7.515310825,8.675670288,8.716597693,9.368035359,8.472670842,8.886104393,9.0636768585,9.300504661,8.752074252,8.312495938,8.826807987333334,8.686929106,9.140761258
Supt5h,7,29099917.0,29123738.0,9.272663219,9.310032414,8.455648315,8.608505371,9.324492183,8.662038136,9.075671123,9.295844459,9.609895077,9.26003541,7.790090591,9.511634463,8.878591875,9.619114701,9.084631823,8.698735303,9.474423632,9.081473206,9.670414843,9.692017742,9.676265450666667,9.182550151,9.908188011
Sytl1,4,132809005.0,132819028.0,9.434144679,10.44358775,10.20087362,9.817701211,10.24041878,9.629665611,10.26920409,10.2453129,10.52332416,10.26594692,9.814519886,10.54777393,9.837555179,11.03628831,9.949680676,9.642944066,10.053971812499999,9.419810422,10.07735187,10.23426073,10.229609433333334,9.762741832,10.0849433
Taf10,7,112887907.0,112892875.0,10.93279591,10.59341537,10.86170833,11.54791059,10.28521568,10.02879016,10.66287167,10.56298865,11.33951557,10.3816859,10.2727989,10.75506788,10.82652534,11.40957941,10.04449615,10.61537365,10.663602725,11.5350486,11.39839273,11.11202741,11.207653033333335,11.26482333,11.86384002
Tap1,17,34324825.0,34333744.0,9.030568075,9.322297345,8.556693196,8.873011015,8.594977708,8.244026088,9.144264663,9.370248087,9.276751156,9.013101614,7.864009366,9.146131299,8.824777978,9.323584853,8.550712669,8.873804527,9.656002269,9.269285841,9.067666942,8.923625316,9.225087073333333,8.209409272,9.180688186
Tax1bp1,6,52663723.0,52716774.0,12.25026419,11.81193301,11.60596118,11.66977221,12.05853085,12.23431104,12.07456551,12.45017848,11.43634201,12.23773395,12.1814854,11.70508801,12.02170815,10.64331836,12.43877341,11.84753907,11.88628699,11.76385326,12.66960712,12.83884791,11.876066350000002,12.13768883,12.13598379
Tceb1,1,16632849.0,16646946.0,8.737206672,8.500469838,8.633103809,8.606815264,8.62775593,8.304533634,8.836499354,9.029196896,9.310443351,8.789147508,7.264546473,8.873453202,8.856288668,9.237583811,8.490764292,8.721375739,8.684880584999998,9.016852068,9.117546528,9.094896668,8.776066746,8.645079304,9.064799141
Tceb3,4,135559283.0,135577678.0,8.634449526,8.149021468,8.103253824,8.985559647,8.056851506,7.856488652,8.688857164,8.251313368,9.119955286,8.792516328,6.671468872,8.849979414,8.356492008,9.211290244,8.533360944,8.283660554,8.666350309,8.328108834,8.340092261,8.580139833,8.591229185666668,8.277418398,8.944771818
Tcof1,18,60974196.0,61008562.0,9.7870749685,9.262772524999999,9.40257592,8.9401612615,9.9101402385,10.534553391,9.5124865395,9.691051389999998,8.155435297,9.871224734999998,9.106484385,9.0294298005,9.4101906055,8.122851594,10.354052055,9.2521446555,9.391482542750001,8.8323366085,9.6059428745,9.8385100525,9.472897836166666,10.04046174,9.1412190975
Tcp1,17,13108567.0,13117933.0,11.134118538,10.1485717045,9.8110565885,9.9906407135,10.20362886,10.135294229,10.062115657,10.739638592,10.118626683999999,9.929167245,9.346316384,10.4643521035,10.126562175,9.70087918,9.8864101605,10.219957315,10.44462214875,10.194065164,10.462926534000001,10.835149437999998,10.0404594235,9.9687620165,10.528830457000002
Tead2,7,52471123.0,52489005.0,7.755913038,8.760957292,8.139312817,8.365801525,8.475344819,8.471722982,8.614168001,8.238988986,8.272783531,8.581918258,8.583570872,8.549024223,7.976674388,9.55114265,8.130449712,8.500094672,8.0781885095,8.043834502,7.992740225,8.732421127,8.700879456000001,8.408247515,8.198520071
Tek,4,94405980.0,94541667.0,7.758610481,8.429500767,8.238683483,8.121339557,7.436071311,8.098549795,7.744320238,7.73222478,8.331276641,8.646579953,6.646257051,8.133066287,7.851138648,8.342660912,7.888409217,8.194071772,7.7868076660000005,7.920428585,7.749449512,7.860433781,8.058934852,7.809174703,7.89734643
Tesk1,4,43454811.0,43460936.0,7.236938264,9.170935163,9.228327328,8.84294467,9.958040891,10.07683297,9.620577782,6.948044009,8.660332135,9.725868393,9.78719729,9.128693387,9.545111183,8.367659029,10.04937279,9.411036173,9.238331237,8.743914539,8.992491789,9.128693387,9.323990306666666,9.724694548,8.913921912
Tex261,6,83718875.0,83725806.0,10.8501455,10.47812796,10.773301700000001,10.58710696,11.00631052,11.45727961,10.753812544999999,10.651544529999999,9.596173271,11.33001836,10.95692869,10.306396355,11.157374390000001,9.623030192,11.258331245,10.678559435,10.5562995,10.255196762,10.607549559999999,10.984102295,10.5269932225,10.978742465,10.466867235
Tfdp1,8,13339674.0,13377702.0,9.67367616,8.958084807,9.326282381,9.633232107,9.068057376,8.89462968,9.303512706,9.498841799,9.75199446,9.329070382,8.149021468,9.411965356,9.273085679,9.252936071,9.245112811,9.400086463,9.5753082025,9.902494666,9.328072866,9.247688406,9.127231724666666,8.706326354,9.821331487
Tfrc,16,32609006.0,32632880.0,10.41320827,9.715711251,10.53527677,10.21569497,10.75587525,9.927865144,10.40317184,9.777736604,9.715711251,10.24411916,10.1772337,9.75250216,10.91360007,10.11696389,9.599163,10.13295419,9.995528297,9.761635054,9.700218457,9.257285799,9.598463082666667,9.816702616,10.45389497
Tgfb1,7,26472574.0,26490095.0,9.882279387,10.10151682,9.75250216,10.08596614,9.438237418,8.60109017,10.07011548,10.13924461,10.22622354,9.610366883,8.849979414,10.08754146,9.824892933,10.25498819,9.219380432,9.534884189,10.3190822,9.829846091,9.611309671,9.253802944,9.496772706333333,9.268824669,9.914599271
Tgfbrap1,1,43104114.0,43155467.0,6.985451996,7.051483472,7.153289439,7.682006719,7.109098618,7.238367397,7.057173601,6.976859088,7.315093509,7.096334149,9.140409414,6.97386942,7.026509118,7.353244019,7.073416953,7.275500124,7.034675,7.254912093,6.948182648,6.99502239,7.076554418,7.271815559,7.040262189
Tgoln1,6,72558414.0,72566994.0,8.399938973,8.781140594,7.863774936,7.978730074,8.838714558,7.784332056,8.799670559,8.757197484,8.812813704,8.544409768,8.55146531,8.91303833,8.303033668,8.428833023,7.900948176,8.279275707,8.9931444455,8.539162344,7.756608691,8.332194937,7.882319112666667,8.11857517,8.564084316
Thap4,1,95601968.0,95651415.0,9.921926608,9.607029613,7.494039336,9.268824669,9.664052627,10.20393983,9.589578312,8.373574164,8.655627472,8.297280797,9.777179429,7.781027925,9.54554715,7.13099629,9.195602669,9.558925961,7.967417544,8.903035732,9.340782584,8.48942861,9.268214179666668,8.421633999,9.196163766
Thoc4,11,120453435.0,120459679.0,11.5068774,10.964750259999999,11.02489034,12.090775945,10.628807525500001,10.5325815025,11.15420913,11.19207585,12.100927550000002,10.953553095,10.85469286,11.335697895,11.268298595000001,12.115287989999999,10.6879388045,11.320204175,11.21580176,12.231639699999999,11.500427945,11.28114241,11.584842696666666,11.505421785,12.0097461
Thumpd1,7,126858610.0,126864279.0,6.836679916,9.473582831,9.502186897,9.603352053,6.863854699,9.421045427,9.65204322,6.777230697,6.858689122,9.575050897,9.577754437,6.817677419,9.61085979,7.09089811,9.642456239,9.951831913,9.758789177,7.093790079,10.18671984,6.824579766,10.192360741333333,6.889324289,10.27596718
Thumpd2,17,81425672.0,81464422.0,8.071623351,8.5437436,8.317812522,8.482283476,7.898652395,7.800461751,8.008797398,8.083406605,8.77289613,7.828219597,6.946184581,8.598370646,8.023363112,8.976579592,8.267800408,8.462349274,8.336048096,8.769526444,8.136993168,8.121051158,8.525076078666666,8.55146531,8.492491421
Timm8b,9,50412047.0,50413423.0,10.71449561,10.22444468,10.13975178,11.36016477,9.560946957,9.86061509,10.15794996,10.24162495,10.75338497,8.966872662,7.730631316,10.74140205,10.28344585,11.11117659,9.311354632,10.63110005,10.1647984,11.46258957,10.69825658,11.0549613,10.6507224,10.79842282,11.21211009
Tjp2,19,24169160.0,24248522.0,7.432260070666666,8.458583137666666,7.291107137333333,7.613187047,8.466184823,7.457474049999999,8.295766712666667,7.521413789,8.432646822,8.485519851333335,7.819980733666667,8.469136527666667,8.202355545000001,8.189471065666668,8.566087313666666,7.4315307483333335,8.356267595,7.589293111,8.492715926,8.662225687333333,7.621105551666666,8.505127949666667,8.210101907
Tle2,10,81037306.0,81053590.0,8.105737101,9.5303015175,9.250432471,8.075270936999999,9.3552350975,9.202758703,9.2121919925,8.676332132999999,8.892445705,9.139809591999999,9.6569607065,8.93202261,8.8318093145,9.239672004500001,9.299357412500001,8.5140076775,8.7974898155,8.566120199,8.9054702935,8.650570004999999,9.3673894655,8.885059319,8.9794090855
Tmem14c,13,41111673.0,41117950.0,11.7975478,11.310979891,11.3946798695,11.999472355,11.1873623115,11.0642650175,11.2312474465,11.101379505,11.80780799,10.959771976999999,10.736202913,11.60901013,11.508573316,11.676325165000002,10.753317232,11.505544115,11.415399380750001,11.929702785,11.490114545,11.55839001,11.308937978833335,11.644346904999999,12.42789289
Tnf,17,35336335.0,35338941.0,7.029175596,6.846668285,6.913286936,7.087822572,8.3051488,6.875844905,10.35905126,8.501787156,7.589199475,8.270170923,7.120005543,7.303489177,7.416490596,6.9470631,6.902287224,6.802102452,7.9484908035,7.529059805,8.01383792,7.219717709,7.391226728333333,6.877550471,7.790859028
Tnfaip3,10,18720716.0,18735463.0,7.988385453,7.589613371,7.32546218,8.250470832,11.12663902,8.091536827,12.1598854,11.71713597,7.913752283,10.66211825,9.209423102,8.682820703,10.34766877,7.546455888,7.844681513,7.864892198,9.386973508,8.984401885,9.164437869,8.38872516,8.654566357,8.011133181,8.391255537
Tnfrsf12a,17,23812414.0,23814400.0,7.821166583,7.663850985,8.152208561,8.262754757,8.251909601,7.422126959,9.525156039,8.057980136,8.173985745,8.07958965,8.229592386,7.995692915,7.921466554,8.356757313,7.500654312,7.821166583,8.058397889,8.272783531,8.021739695,7.892091025,8.285330842333332,7.996796139,7.980791163
Tnfrsf14,4,154296319.0,154302672.0,8.382865808,8.041241471,7.118404268,7.830301322,7.12390226,7.015984578,8.18416159,7.877584461,7.66660068,7.024378515,8.212014929,8.035307922,7.260313829,7.780302764,7.137632165,7.057688751,7.907088079999999,6.948665026,7.020737883,7.847098344,6.856240639666667,8.147854523,7.069947087
Tnfsf13,11,69496348.0,69499286.0,10.06174024,10.18308932,10.13348714,11.15078875,10.18923975,10.33824323,10.00046951,9.667922325,10.43402277,9.015623053,10.2226971,10.13629373,9.476846302,11.23490698,9.923461673,9.842904741,9.548147866,10.7011375,9.770589065,9.931670655,10.189652320999999,10.42993452,10.19608805
Tomm22,15,79501291.0,79503292.0,8.963007031,7.2818512134999995,9.2772467955,7.727176566,7.6300567575,8.922813007999999,9.131768967500001,7.5485539435,7.2583194935,7.672089446999999,9.354285943,7.331662590500001,9.200438256,7.1406296235,8.938654353,7.5273949044999995,7.4269081982500005,9.338181186,7.5465225065,8.9891575545,7.568377232333333,7.9879481734999995,7.438044168999999
Tomm34,2,163879276.0,163896905.0,8.705620909,8.839113271,8.093226997,8.534617017,8.693103696,8.098837104,8.542642794,8.505843785,9.521419865,8.454566433,8.348449349,8.849588406,8.427493957,9.250183045,8.114719752,8.297863185,9.300407258500002,8.915874292,8.478041122,8.326803395,8.764035033666666,7.750058509,8.946383816
Tomm7,5,23344762.0,23349979.0,11.12561156,9.739814844,9.719275581,11.82204777,9.620577782,10.3906526,10.05154523,10.35845247,11.03903281,9.10481351,9.65204322,10.52469932,10.12691015,10.50022537,10.02925219,10.34584562,10.093773169,11.62897442,10.92048398,11.22111923,10.61942407,10.70349487,10.88698332
Top1mt,15,75487465.0,75509230.0,8.820439268,7.967816309,7.8528132,8.077026721,8.493809663,8.927691428,8.118876718,8.183671438,7.549923563,8.653862746,8.28399909,7.828019369,8.370562614,7.190419587,8.916807434,8.030045507,7.97695235,7.903192672,8.11914905,8.508415088,8.043352689333334,8.780782176,8.07958965
Top2b,14,17197693.0,17263301.0,9.016280974,8.180706941,8.0844278225,8.0090006905,8.7871154535,9.677805832499999,8.274819749999999,8.638494476,8.007593442000001,8.5657750265,7.935282653,8.3137278875,8.490372367500001,7.652114247,9.421562346,8.1616411555,8.32943364125,8.335803239499999,8.669424589,8.964908206,8.688912693499999,8.999007781,8.3533996115
Tor3a,1,158583748.0,158604487.0,8.25774812225,7.80341489125,7.51275232025,7.70992367575,7.1625634604999995,7.09057409525,7.6860692539999995,7.30123228425,7.86345407325,7.7289141077500005,7.046414619,8.076549624,7.681225964499999,6.97993777375,7.20369580925,7.232730876,7.3588152175,7.22539870025,7.9467020335,8.0028476275,7.223331345416667,7.204874854,7.969389316
Tox,4,6613500.0,6918704.0,7.968066526,8.561477345,8.93737012,7.614555381,8.188880093,8.680369379,8.743116766,9.095679798,8.39958001,9.068928835,6.747740606,9.030948191,8.640045896,8.797701145,8.056851506,8.156441978,7.9936540449999995,8.379122948,9.167629119,8.955586213,8.282072724666667,7.842458633,8.437883454
Tpd52l2,2,181231847.0,181252671.0,10.10443593,9.648645654,9.738322538,9.602459807,10.128679,10.21454836,9.918251777,10.0505263,8.96173787,10.11571862,10.07172176,9.688537327,9.822825989,8.935766154,10.50828991,9.755135841,9.6796416615,9.28008925,9.811103997,10.27223426,9.652591812333334,10.12365949,9.623864906
Tpt1,14,76244900.0,76248332.0,11.361498256,10.917208703,10.888002705,10.7429920275,11.2146528565,12.417791201,11.1216389725,11.066156714,10.6759350835,11.393415768,11.1401496685,10.9733374655,11.0823327795,10.59765952,11.892578398000001,11.4936485485,10.94004871675,10.864589949500001,11.0317045785,11.464503199500001,11.172011847,11.321352711,10.9337061955
Tpx2,2,152673714.0,152720390.0,10.07628647,8.873804527,8.583570872,8.855012211,9.292317735,9.69929588,9.132485962,9.784739055,8.780782176,9.242938827,9.391910951,9.013101614,9.327612531,8.175681816,9.516928195,8.958084807,9.212887478,8.967702085,9.55652439,9.742365348,9.029044183,9.694736743,9.325168211
Traf7,17,24645795.0,24664775.0,9.092859317,8.736114046,8.112862679,8.436669405,9.523277443,10.52332416,8.349345193,9.310932913,7.781703339,9.541651478,8.739287218,8.247660946,9.033400895,7.495139154,10.22682082,8.683610435,8.556583867,8.217459399,8.536045339,8.460926429,8.337658219333335,8.906376364,8.640407889
Treml1,17,48499241.0,48506471.0,8.58653576,8.133293378,7.83168254,9.267873455,8.418158758,7.730631316,8.549024223,7.988595093,8.879015177,8.611091719,7.703869643,7.753628723,8.696960035,9.039123204,8.121339557,8.691281335,8.2651708215,8.724039749,7.759525137,7.484691738,8.393532066,8.59034165,8.056564733
Trf,9,103106331.0,103132763.0,9.883911085,10.11969088,9.420198236,9.223922627,9.839323572,8.537138218,9.759931655,9.925219551,9.811743983,9.41000869,8.159479452,9.849385579,9.366726638,10.01301126,8.964538901,9.316808839,9.905344976,9.533363569,9.500235884,9.52904081,9.563932535333334,8.47834292,9.889003258
Trib2,12,15798533.0,15823683.0,8.04406066,7.950562735,9.163147229,8.401585878,7.857374435,9.448322529,7.792434645,8.213524963,7.704969193,8.922000235,7.14928952,8.443872586,8.906376364,8.326502429,8.339715114,8.66415703,8.23518553,8.571079346,8.611091719,8.1270673,7.972938725666666,9.639079826,8.703916092
Trim11,11,58791595.0,58804960.0,7.203776823,6.906892869,6.832346104,9.167629119,9.596280279,9.66740964,6.946674137,6.976606968,6.819654194,9.605149698,7.007101515,9.220109757,6.829754007,6.865070512,9.620020249,9.362843204,6.93476092,6.992264798,7.034577705,7.168648877,9.290960923666667,7.200784442,9.368035359
Trim26,17,36974079.0,36996343.0,8.467937782,8.329979663,8.114106963,7.906900121,8.506642947,8.016571016,8.678597421,8.463365365,8.883091035,8.303033668,7.019697589,8.780447656,8.410582251,8.808065972,8.222664713,8.242029688,8.69147341,8.460926429,8.993760919,8.886104393,9.113351304333333,8.372088971,9.100130782
Trim30,7,111557539.0,111613707.0,10.66750763,9.636131721,9.645069551,9.737863165,6.862841196,10.617405,6.863641867,6.978037914,6.723894142,6.993291302,9.937008745,6.906558944,10.12139543,6.747963845,10.80560979,10.0849433,6.753204547,9.589578312,10.27596718,7.648987679,10.137004304666666,6.925050052,9.226552271
Trim47,11,115967066.0,115988524.0,8.374161916,9.229606123,8.41597462,9.188341157,8.851850106,9.271889054,8.783128038,8.421047455,8.394061442,9.42424316,8.922369539,8.752389332,8.486723557,9.023605157,9.548846471,8.333177964,8.383854483,8.328400615,8.896165949,9.546515767,9.241951623333334,9.263548566,8.771702651
Trim56,5,137581514.0,137592079.0,8.535658494,9.459321032,9.105659435,8.905874933,9.309201172,9.911383286,8.539162344,8.569241397,9.349236593,10.27732682,10.30193716,8.304881294,9.217094217,8.367031315,10.11696389,9.687500135,8.3648092735,9.070174863,8.647277817,8.657404675,8.324908839,8.792516328,8.747139489
Trim59,3,68839210.0,68848677.0,8.960881291,7.740539383,7.902730484,7.907406435,8.083097641,9.867622779,7.893400267,8.311604257,7.182800838,8.474621558,7.614555381,7.771785962,8.279603169,6.921412255,9.315818972,8.000497745,7.809442117,7.620193102,8.553927981,9.131711018,8.2569338,9.249035403,7.897650656
Trip12,1,84717764.0,84835879.0,9.637406712666667,8.958315217333334,8.714791108666667,8.773086829666667,9.483959671666666,10.117445440333332,9.187682536666665,9.529201652666666,8.436244469666667,9.437454469,9.186397827333334,9.028867895333333,9.503638942333334,8.170275431,10.068735717666668,9.138338355,9.216618279499999,8.741274688666666,9.408786656333334,9.854030733666667,9.096501189,9.637462299333334,9.11340343
Trp53inp1,4,11083578.0,11101526.0,8.24054266,8.3806056,8.383177387,8.564735705,8.074517312,7.967578741,8.55146531,8.2277282,9.298631662,8.112862679,7.424736754,8.38934698,7.967816309,8.142528171,8.48942861,8.43915894,8.4469582155,8.726740723,8.777395388,8.315278229,8.546878143999999,7.630798259,8.680693419
Trpc4ap,2,155460007.0,155518120.0,9.9595747085,10.232058553,9.508838547,9.1820076655,10.209117365,9.5209153285,9.826667587500001,10.1388354845,10.2139110705,9.9305021355,9.1378821325,10.3323108005,9.691050155,10.227164369,9.48774725,9.582775046,10.3431683185,9.564450628500001,9.979189326,9.7383502745,9.793314437500001,8.98912042,10.065407089499999
Ttc7,17,87682226.0,87781109.0,8.980714182,8.249546691,8.249801604,8.449279992,8.877250619,9.295405818,8.703187561,8.752074252,7.905101702,8.964179371,9.068057376,8.163890379,8.978089435,7.964244414,9.453844593,8.461271327,8.483484685,8.346017936,8.674212165,8.990580275,8.615852539666667,9.036074527,8.352495128
Tubb4,17,57219489.0,57227023.0,7.002326541,7.068679422,7.141733135,7.619379702,7.177763027,7.310044483,7.27986416,7.017938521,7.212934586,7.224006961,8.79925393,7.023562018,7.193334681,7.617178683,7.128640091,7.155802086,7.056324391,7.373423366,7.088606948,7.153904408,7.137408440000001,7.109417963,7.050174723
Tusc1,4,93000829.0,93002202.0,10.54352097,10.58697954,10.85519247,10.75587525,10.98033226,11.35790096,10.46529861,10.89721235,9.991067465,10.63110005,11.44492555,10.35724256,10.33375673,9.741936535,11.2241381,10.68914212,10.49527059,10.61607999,10.60860402,11.07915573,10.577294273333335,11.14788573,10.08026837
Twistnb,12,34114509.0,34122945.0,10.2832266,9.680577301500001,10.0305160125,9.272060943,10.16260852,10.789263675,10.0225257745,10.21134462,8.2703399925,10.363077149999999,9.960475814999999,9.381579454,10.072169745,8.243378229000001,10.130459185,9.6026798955,9.68843877775,8.8792363515,10.21728639,10.606005805,9.47751242,10.254569414999999,9.296348241
Txnip,3,96361880.0,96365806.0,12.55617026,13.84000153,13.48437908,12.78056542,12.52036794,13.2569834,12.58480041,12.43646787,13.25285219,12.55156506,13.26561532,13.86744107,12.59949685,14.20182027,13.37568027,13.27442062,12.18098425,12.24334081,12.64277783,13.00316185,13.70068257,12.8420903,11.82625981
Txnrd1,10,82321951.0,82360469.0,8.165293234,7.096558827,7.147538265,6.952894223,7.553360379,9.388840555,7.266508689,7.546615248,6.868733506,7.525531086,7.402777851,7.082798646,7.164368448,6.913976695,8.861516117,7.079844305,7.1642980105,6.885461873,7.355393723,7.91451114,7.583790658333332,7.777535269,7.171454952
Tyrobp,7,31198809.0,31202596.0,9.697638715,8.639447402,8.727113669,9.806391467,9.090252909,9.000720954,9.020295588,8.499736267,8.222946471,8.661668928,9.339914425,8.346680746,9.017245162,7.976428081,9.133405386,8.606815264,8.926434754,8.883490209,9.33234195,9.381030194,8.820359811333333,9.225250284,8.584174263
Uaca,9,60642355.0,60728177.0,7.627069828,8.410918329,8.329309809,8.291679513,8.227078692,7.982999435,8.574675094,8.00485821,8.490415841,8.582954817,6.933969723,8.178846982,8.17626992,8.637629946,8.054040706,8.534617017,8.0780841245,8.214071774,7.767487113,7.763842038,8.204674772666666,8.081617114,8.091285746
